row,col,val
UBA4473,Micavibrionales,0
UBA4473,Methylomirabilales,0
UBA4473,UBA5829,0
UBA4473,UBA6919,0
UBA4473,Paracaedibacterales,0
UBA4473,UBA164,0
UBA4473,HRBIN11,0
UBA4473,Verrucomicrobiales,0
UBA4473,Mor1,0
UBA4473,Entotheonellales,0
UBA4473,SG8-5,0
UBA4473,Brevibacillales,0
UBA4473,UBA5301,0
UBA4473,UBA1113,0
UBA4473,Latescibacterales,0
UBA4473,UBA1845,0
Rickettsiales,SAR86,0
Rickettsiales,Campylobacterales,-0.42110898636473393
Rickettsiales,XYA12-FULL-58-9,0
Rickettsiales,UBA9655,0
Rickettsiales,Absconditabacterales,0
Rickettsiales,Ignicoccales,0
Rickettsiales,Cytophagales,0.7502247988753035
Rickettsiales,Bryobacterales,0.7947341083924527
Rickettsiales,UBA2169,0
Rickettsiales,Ammonifexales,0
Rickettsiales,2-02-FULL-40-12,0
Rickettsiales,Ryanbacterales,0
Rickettsiales,UBA7950,0
Rickettsiales,UBA4473,0
Rickettsiales,Rickettsiales,1
Rickettsiales,UBA6215,0
Rickettsiales,Streptomycetales,0.7372559728675003
Rickettsiales,SZUA-140,0
Rickettsiales,Methanocellales,0
Rickettsiales,HP12,0
Rickettsiales,SW-10-69-26,0
Rickettsiales,UBA12178,0
Rickettsiales,UBA11654,0
Rickettsiales,GCA-2691085,0
Rickettsiales,UBA1551,0
Rickettsiales,O2-12-FULL-43-9,0
Rickettsiales,UM-FILTER-43-11,0
Rickettsiales,Oceanibaculales,0
Rickettsiales,Caulobacterales,0.5376443828857659
Rickettsiales,2-12-FULL-37-12,0
Rickettsiales,UBA10353,0
Rickettsiales,Haliangiales,0.6222312161488224
Rickettsiales,Aminicenantales,0.5614990293347973
Rickettsiales,UBA920,0
Rickettsiales,Micavibrionales,0.732625755998004
Rickettsiales,Methylomirabilales,0
Rickettsiales,UBA5829,0
Rickettsiales,UBA6919,0
Rickettsiales,Paracaedibacterales,0
Rickettsiales,UBA164,0
Rickettsiales,HRBIN11,0
Rickettsiales,Verrucomicrobiales,0.47712800090009144
Rickettsiales,Mor1,0
Rickettsiales,Entotheonellales,0
Rickettsiales,SG8-5,0
Rickettsiales,Brevibacillales,0.2111810130691742
Rickettsiales,UBA5301,0
Rickettsiales,UBA1113,0
Rickettsiales,Latescibacterales,0
Rickettsiales,UBA1845,0
UBA6215,SAR86,0
UBA6215,Campylobacterales,0
UBA6215,XYA12-FULL-58-9,0
UBA6215,UBA9655,0
UBA6215,Absconditabacterales,0
UBA6215,Ignicoccales,0
UBA6215,Cytophagales,0
UBA6215,Bryobacterales,0
UBA6215,UBA2169,0
UBA6215,Ammonifexales,0
UBA6215,2-02-FULL-40-12,0
UBA6215,Ryanbacterales,0
UBA6215,UBA7950,0
UBA6215,UBA4473,0
UBA6215,Rickettsiales,0
UBA6215,UBA6215,1
UBA6215,Streptomycetales,0
UBA6215,SZUA-140,0
UBA6215,Methanocellales,0
UBA6215,HP12,0
UBA6215,SW-10-69-26,0
UBA6215,UBA12178,0
UBA6215,UBA11654,0
UBA6215,GCA-2691085,0
UBA6215,UBA1551,0
UBA6215,O2-12-FULL-43-9,0
UBA6215,UM-FILTER-43-11,0
UBA6215,Oceanibaculales,0
UBA6215,Caulobacterales,0
UBA6215,2-12-FULL-37-12,0
UBA6215,UBA10353,0
